,Platform,Genre,Rating,regional_sales_label,Critic_Score,User_Count,User_Score,interval_years_2020,gloabl_sales_log,cluster_label
9661,PS3,Shooter,M,NA&EU,0.5107033639143731,0.004416273640190903,0.0,0.875,0.24949066497879996,9
9662,DC,Fighting,None,JP,0.0,0.0,0.0,0.625,0.24949066497879996,19
9663,PS,Fighting,None,NA&EU,0.0,0.0,0.0,0.5,0.24949066497879996,10
9664,GC,Role-Playing,E,NA,0.6839959225280327,0.0011345416358027585,0.0,0.625,0.24949066497879996,8
9665,DS,Simulation,E,NA,0.0,0.0,0.0,0.125,0.24949066497879996,13
9666,X360,Racing,None,NA,0.0,0.0,0.0,0.75,0.24949066497879996,12
9667,Wii,Misc,E,NA,0.0,0.0,0.0,0.875,0.24949066497879996,4
9668,DS,Racing,E,NA,0.7553516819571866,0.0009470140926948645,0.0,0.75,0.24949066497879996,16
9669,XOne,Racing,E,EU,0.8776758409785933,0.005635202670392214,0.8901098901098901,1.0,0.24949066497879996,6
9670,PS3,Sports,E10+,NA,0.8063200815494395,0.00047819523492512964,0.0,0.75,0.24949066497879996,11
9671,Wii,Action,E10+,NA,0.0,0.0,0.0,0.75,0.24949066497879996,18
9672,PS2,Strategy,T,NA&EU,0.7145769622833844,0.0020721793513422283,0.0,0.625,0.24949066497879996,1
9673,PSP,Action,M,JP&NA,0.6024464831804281,0.0013220691789106525,0.8901098901098901,0.875,0.24949066497879996,6
9674,PS,Adventure,None,JP,0.0,0.0,0.0,0.5,0.24949066497879996,25
9675,PC,Action,M,NA&EU,0.8267074413863406,0.1133697761858773,0.0,0.875,0.24949066497879996,22
9676,PSV,Action,None,JP,0.0,0.0,0.0,0.875,0.24949066497879996,20
9677,PSP,Puzzle,None,NA,0.0,0.0,0.0,0.75,0.24949066497879996,12
9678,DS,Platform,E,NA,0.6228338430173294,0.0005719590064790765,0.0,0.75,0.24949066497879996,16
9679,DS,Simulation,None,JP,0.0,0.0,0.0,0.75,0.24949066497879996,19
9680,PS,Shooter,E,NA&EU,0.6432212028542305,0.0005719590064790765,0.0,0.5,0.24949066497879996,15
9681,DS,Simulation,None,JP,0.0,0.0,0.0,0.75,0.24949066497879996,19
9682,SAT,Fighting,None,JP,0.0,0.0,0.0,0.5,0.24949066497879996,25
9683,GBA,Action,E,NA,0.5412844036697249,0.0,0.0,0.625,0.24949066497879996,8
9684,PS2,Adventure,T,NA&EU,0.6024464831804281,0.0005719590064790765,0.0,0.625,0.24949066497879996,1
9685,PSP,Action,None,JP,0.0,0.0,0.0,0.75,0.24949066497879996,20
9686,XOne,Racing,None,EU,0.0,0.0,0.0,1.0,0.24949066497879996,23
9687,X360,Shooter,T,NA,0.5412844036697249,0.0025409982091119635,0.7802197802197801,0.75,0.24949066497879996,6
9688,X360,Misc,T,NA,0.6330275229357799,0.0,0.0,0.75,0.24949066497879996,21
9689,PS,Fighting,None,JP,0.0,0.0,0.0,0.5,0.24949066497879996,25
9690,GC,Racing,None,NA,0.0,0.0,0.0,0.625,0.24949066497879996,12
9691,X360,Puzzle,E,NA,0.0,0.0008532503211409175,0.0,0.75,0.24949066497879996,12
9692,PS2,Misc,None,JP,0.0,0.0,0.0,0.75,0.24949066497879996,19
9693,PS2,Fighting,T,NA&EU,0.8063200815494395,0.0015095967220185465,0.0,0.625,0.24949066497879996,1
9694,Wii,Action,M,NA,0.5412844036697249,0.0013220691789106525,0.0,0.75,0.24949066497879996,24
9695,PSV,Action,None,JP,0.0,0.0,0.0,0.875,0.24949066497879996,20
9696,3DS,Misc,None,JP,0.0,0.0,0.0,0.875,0.24949066497879996,19
9697,GBA,Sports,E,NA,0.0,0.0,0.0,0.625,0.24949066497879996,4
9698,DS,Role-Playing,None,JP,0.0,0.0,0.0,0.875,0.24949066497879996,19
9699,3DS,Role-Playing,None,JP,0.0,0.0,0.0,1.0,0.24949066497879996,20
9700,PS2,Platform,E,NA&EU,0.5005096839959225,0.00038443146337118264,0.5604395604395604,0.625,0.24949066497879996,5
9701,Wii,Simulation,E,NA,0.6126401630988788,0.0,0.0,0.75,0.24949066497879996,16
9702,PS,Adventure,None,JP&NA,0.0,0.0,0.0,0.5,0.24949066497879996,25
9703,PS2,Role-Playing,None,JP,0.0,0.0,0.0,0.75,0.24949066497879996,3
9704,PS3,Strategy,T,NA,0.5107033639143731,0.003478635924651433,0.0,0.125,0.24949066497879996,21
9705,PS,Simulation,None,NA&EU,0.0,0.0,0.0,0.625,0.24949066497879996,10
9706,PS,Strategy,None,NA&EU,0.0,0.0,0.0,0.5,0.24949066497879996,10
9707,PC,Misc,T,NA&EU,0.7961264016309889,0.0053539113557303725,0.0,0.125,0.24949066497879996,1
9708,DS,Sports,E,NA,0.0,0.0,0.0,0.75,0.24949066497879996,4
9709,WiiU,Shooter,None,NA&EU,0.0,0.0,0.0,0.875,0.24949066497879996,17
9710,3DS,Role-Playing,M,NA,0.6330275229357799,0.004134982325529062,0.0,0.875,0.24949066497879996,16
9711,NG,Fighting,None,JP,0.0,0.0,0.0,0.375,0.24949066497879996,25
9712,DS,Adventure,None,JP,0.0,0.0,0.0,0.75,0.24949066497879996,19
9713,DS,Action,None,JP,0.0,0.0,0.0,0.875,0.24949066497879996,20
9714,PS2,Fighting,None,JP&NA,0.0,0.0,0.0,0.75,0.24949066497879996,3
9715,Wii,Misc,E,NA,0.0,0.0,0.0,0.875,0.24949066497879996,4
9716,PS2,Puzzle,E10+,NA&EU,0.7961264016309889,0.0005719590064790765,0.7802197802197801,0.75,0.24949066497879996,5
9717,PSP,Misc,E,NA,0.653414882772681,0.0016971242651264405,0.0,0.75,0.24949066497879996,16
9718,PS,Role-Playing,None,NA&EU,0.0,0.0,0.0,0.5,0.24949066497879996,10
9719,PS2,Racing,None,NA&EU,0.0,0.0,0.0,0.625,0.24949066497879996,17
9720,3DS,Action,E10+,NA&EU,0.0,0.0008532503211409175,0.0,1.0,0.24949066497879996,10
9721,PS2,Role-Playing,T,NA&EU,0.7859327217125383,0.0011345416358027585,0.0,0.75,0.24949066497879996,1
9722,XB,Platform,E,NA,0.7145769622833844,0.00047819523492512964,0.0,0.625,0.24949066497879996,11
9723,PSV,Action,None,JP,0.0,0.0,0.0,1.0,0.24949066497879996,20
9724,PSP,Adventure,E,NA,0.6738022426095821,0.0005719590064790765,0.0,0.75,0.24949066497879996,16
9725,GC,Platform,E10+,NA,0.5208970438328238,0.0,0.0,0.75,0.24949066497879996,24
9726,DS,Racing,None,NA,0.0,0.0,0.0,0.75,0.24949066497879996,12
9727,PS,Puzzle,E,NA&EU,0.8063200815494395,0.0005719590064790765,0.0,0.5,0.24949066497879996,15
9728,X360,Action,E10+,NA,0.6941896024464832,0.0005719590064790765,0.0,0.75,0.24949066497879996,14
9729,PS3,Misc,None,EU,0.0,0.0,0.0,0.75,0.24949066497879996,12
9730,Wii,Strategy,E,NA,0.5005096839959225,0.0010407778642488115,0.0,0.75,0.24949066497879996,16
9731,PS3,Sports,None,EU,0.0,0.0,0.0,0.875,0.24949066497879996,23
9732,DS,Sports,E,NA,0.6024464831804281,0.0005719590064790765,0.7802197802197801,0.75,0.24949066497879996,6
9733,DS,Role-Playing,None,JP,0.0,0.0,0.0,0.75,0.24949066497879996,19
9734,PSP,Role-Playing,None,JP,0.0,0.0,0.0,0.875,0.24949066497879996,20
9735,PS,Adventure,None,NA&EU,0.0,0.0,0.0,0.5,0.24949066497879996,10
9736,DS,Sports,E,NA,0.6738022426095821,0.0011345416358027585,0.0,0.75,0.24949066497879996,16
9737,Wii,Action,E10+,NA&EU,0.5310907237512743,0.0,0.0,0.875,0.24949066497879996,14
9738,DS,Puzzle,E,NA,0.6941896024464832,0.0,0.0,0.75,0.24949066497879996,16
9739,PSP,Strategy,None,JP,0.0,0.0,0.0,0.125,0.24949066497879996,25
9740,PSP,Shooter,None,JP,0.0,0.0,0.0,0.75,0.24949066497879996,20
9741,SAT,Strategy,None,JP,0.0,0.0,0.0,0.5,0.24949066497879996,25
9742,XB,Shooter,M,NA,0.7553516819571866,0.0010407778642488115,0.0,0.625,0.24949066497879996,11
9743,PSP,Puzzle,None,NA,0.0,0.0,0.0,0.75,0.24949066497879996,12
9744,SNES,Role-Playing,None,JP,0.0,0.0,0.0,0.5,0.24949066497879996,25
9745,PS2,Misc,T,NA&EU,0.0,0.0,0.0,0.75,0.24949066497879996,17
9746,XB,Platform,T,NA,0.7451580020387361,0.0020721793513422283,0.0,0.625,0.24949066497879996,21
9747,PS3,Misc,E,NA,0.0,0.0,0.0,0.875,0.24949066497879996,4
9748,PSP,Action,None,JP,0.0,0.0,0.0,0.875,0.24949066497879996,20
9749,PS3,Misc,T,NA,0.6738022426095821,0.0007594865495869705,0.0,0.875,0.24949066497879996,24
9750,DS,Action,None,JP,0.0,0.0,0.0,0.75,0.24949066497879996,19
9751,X360,Shooter,T,NA,0.3781855249745158,0.0013220691789106525,0.0,0.875,0.24949066497879996,21
9752,Wii,Shooter,T,NA,0.46992864424057085,0.0007594865495869705,0.0,0.875,0.24949066497879996,24
9753,PS2,Racing,E,NA&EU,0.0,0.0005719590064790765,0.7802197802197801,0.75,0.24949066497879996,6
9754,DS,Action,E,EU,0.0,0.0,0.0,0.875,0.24949066497879996,4
9755,SAT,Misc,None,JP,0.0,0.0,0.0,0.5,0.24949066497879996,19
9756,XB,Racing,T,NA,0.6126401630988788,0.00047819523492512964,0.0,0.625,0.24949066497879996,21
9757,PS3,Action,None,JP,0.0,0.0,0.0,0.875,0.24949066497879996,20
9758,DS,Action,E10+,NA&EU,0.653414882772681,0.0008532503211409175,0.0,0.875,0.24949066497879996,14
9759,PS2,Adventure,M,NA&EU,0.6839959225280327,0.0007594865495869705,0.0,0.625,0.24949066497879996,15
9760,PSV,Puzzle,E10+,NA&EU,0.7043832823649339,0.004791328726406691,0.0,0.875,0.24949066497879996,14
9761,PSP,Strategy,E,NA,0.8776758409785933,0.0030098170668816982,0.0,0.875,0.24949066497879996,11
9762,PS2,Platform,None,JP,0.0,0.0,0.0,0.125,0.24949066497879996,25
9763,DS,Action,E10+,NA,0.33741080530071355,0.0,0.0,0.875,0.24949066497879996,16
9764,Wii,Racing,E,NA&EU,0.0,0.0,0.0,0.875,0.24949066497879996,2
9765,PS2,Action,E,NA&EU,0.5412844036697249,0.0005719590064790765,0.0,0.75,0.24949066497879996,15
9766,X360,Action,M,NA,0.653414882772681,0.01351135948092376,0.0,0.875,0.24949066497879996,9
9767,PS4,Sports,E,EU,0.7757390417940877,0.0017908880366803875,0.0,1.0,0.24949066497879996,16
9768,X360,Action,E10+,NA&EU,0.33741080530071355,0.0005719590064790765,0.0,0.875,0.24949066497879996,14
9769,PS2,Adventure,E10+,NA&EU,0.43934760448521915,0.00047819523492512964,0.23076923076923075,0.75,0.24949066497879996,15
9770,DS,Role-Playing,None,JP,0.0,0.0,0.0,0.875,0.24949066497879996,19
9771,PS4,Role-Playing,None,JP&NA,0.7655453618756372,0.004416273640190903,0.0,1.0,0.24949066497879996,7
9772,PSP,Strategy,T,NA,0.6941896024464832,0.00038443146337118264,0.0,0.75,0.24949066497879996,21
9773,PSP,Strategy,None,JP,0.0,0.0,0.0,0.875,0.24949066497879996,20
9774,PS3,Adventure,T,NA&EU,0.5107033639143731,0.00038443146337118264,0.45054945054945056,0.875,0.24949066497879996,5
9775,PSP,Action,M,JP&NA,0.6432212028542305,0.0012283054073567055,0.8901098901098901,0.75,0.24949066497879996,6
9776,Wii,Action,E10+,NA,0.5005096839959225,0.0010407778642488115,0.6703296703296703,0.75,0.24949066497879996,6
9777,XB,Racing,T,NA,0.6636085626911316,0.0006657227780330235,0.0,0.625,0.24949066497879996,21
9778,DS,Simulation,E,NA,0.0,0.0,0.0,0.75,0.24949066497879996,4
9779,X360,Misc,T,NA,0.6024464831804281,0.0,0.0,0.875,0.24949066497879996,24
9780,GBA,Sports,E,NA,0.6432212028542305,0.0,0.0,0.625,0.24949066497879996,8
9781,PS4,Role-Playing,None,EU,0.0,0.0,0.0,1.0,0.24949066497879996,23
9782,PS3,Fighting,M,NA&EU,0.4801223241590214,0.00038443146337118264,0.0,0.875,0.24949066497879996,9
9783,DS,Misc,None,JP,0.0,0.0,0.0,0.75,0.24949066497879996,19
9784,PS3,Action,None,EU,0.0,0.0,0.0,0.875,0.24949066497879996,23
9785,DS,Role-Playing,E10+,NA,0.6024464831804281,0.0016033604935724935,0.0,0.75,0.24949066497879996,16
9786,XB,Adventure,M,NA,0.724770642201835,0.0016033604935724935,0.0,0.625,0.24949066497879996,21
9787,PSP,Racing,T,NA,0.561671763506626,0.0,0.0,0.75,0.24949066497879996,21
9788,GEN,Adventure,None,JP,0.0,0.0,0.0,0.375,0.24949066497879996,3
9789,Wii,Puzzle,None,NA,0.0,0.0,0.0,0.75,0.24949066497879996,12
9790,PS3,Role-Playing,T,NA&EU,0.4801223241590214,0.0005719590064790765,0.0,0.875,0.24949066497879996,9
9791,PS,Platform,E,NA&EU,0.7349643221202855,0.0023534706660040695,0.0,0.625,0.24949066497879996,15
9792,DS,Simulation,E,NA,0.6941896024464832,0.0,0.0,0.75,0.24949066497879996,16
9793,Wii,Shooter,E,NA,0.81651376146789,0.0024472344375580162,0.0,0.75,0.24949066497879996,11
9794,PS4,Action,None,NA&EU,0.6636085626911316,0.005822730213500108,0.0,1.0,0.24949066497879996,9
9795,Wii,Shooter,T,NA&EU,0.653414882772681,0.005635202670392214,0.0,0.875,0.24949066497879996,1
9796,GB,Simulation,None,JP,0.0,0.0,0.0,0.5,0.24949066497879996,25
9797,DS,Puzzle,E,NA,0.6024464831804281,0.0,0.0,0.75,0.24949066497879996,16
9798,DS,Sports,E,NA,0.0,0.0,0.0,0.75,0.24949066497879996,4
9799,PC,Adventure,M,EU,0.8776758409785933,0.08580322734901688,0.0,1.0,0.24949066497879996,22
9800,PSP,Action,E10+,NA&EU,0.0,0.0,0.0,0.875,0.24949066497879996,20
9801,GC,Platform,T,NA,0.6330275229357799,0.0007594865495869705,0.0,0.625,0.24949066497879996,21
9802,DS,Sports,T,NA,0.0,0.0,0.0,0.875,0.24949066497879996,4
9803,PSV,Misc,T,JP,0.8470948012232417,0.0020721793513422283,0.8901098901098901,1.0,0.24949066497879996,5
9804,Wii,Sports,E10+,NA,0.0,0.0,0.0,0.875,0.24949066497879996,18
9805,Wii,Strategy,None,JP,0.0,0.0,0.0,0.875,0.24949066497879996,20
9806,XOne,Shooter,T,NA&EU,0.0,0.0,0.0,1.0,0.24949066497879996,2
9807,X360,Action,E10+,NA&EU,0.0,0.0006657227780330235,0.0,1.0,0.24949066497879996,10
9808,PS,Sports,None,JP,0.0,0.0,0.0,0.625,0.24949066497879996,25
9809,XB,Fighting,T,NA,0.582059123343527,0.0,0.0,0.625,0.24949066497879996,21
9810,DS,Action,E,NA,0.28644240570846075,0.0007594865495869705,0.0,0.75,0.24949066497879996,4
9811,DS,Simulation,E,NA,0.0,0.0,0.0,0.75,0.24949066497879996,4
9812,PSP,Action,None,JP,0.0,0.0,0.0,0.875,0.24949066497879996,20
9813,DS,Action,None,NA,0.0,0.0,0.0,0.875,0.24949066497879996,4
9814,XOne,Simulation,E,NA&EU,0.6636085626911316,0.0,0.0,1.0,0.24949066497879996,15
9815,PC,Action,M,NA&EU,0.8776758409785933,0.03592090088231709,0.6703296703296703,1.0,0.24949066497879996,5
9816,X360,Racing,E,NA,0.0,0.0,0.0,0.875,0.24949066497879996,4
9817,X360,Platform,E,EU,0.0,0.0013220691789106525,0.0,0.875,0.24949066497879996,4
9818,GC,Sports,T,NA,0.5718654434250765,0.0006657227780330235,0.0,0.125,0.24949066497879996,21
9819,Wii,Sports,None,NA,0.0,0.0,0.0,0.875,0.24949066497879996,23
9820,DS,Action,None,NA,0.0,0.0,0.0,0.875,0.24949066497879996,4
9821,N64,Platform,None,NA,0.0,0.0,0.0,0.5,0.24949066497879996,13
9822,N64,Simulation,None,JP&NA,0.0,0.0,0.0,0.5,0.24949066497879996,13
9823,N64,Sports,None,NA,0.0,0.0,0.0,0.625,0.24949066497879996,13
9824,N64,Platform,None,NA,0.0,0.0,0.0,0.5,0.24949066497879996,13
9825,X360,Shooter,E10+,NA,0.44954128440366975,0.0008532503211409175,0.0,0.75,0.24949066497879996,24
9826,3DS,Role-Playing,None,JP,0.0,0.0,0.0,1.0,0.24949066497879996,20
9827,DS,Role-Playing,E10+,NA,0.7145769622833844,0.0014158329504645995,0.0,0.75,0.24949066497879996,16
9828,X360,Racing,E10+,EU,0.6738022426095821,0.00038443146337118264,0.6703296703296703,0.125,0.24949066497879996,6
9829,Wii,Sports,None,NA,0.0,0.0,0.0,0.75,0.24949066497879996,12
9830,DS,Fighting,T,NA,0.6228338430173294,0.0012283054073567055,0.0,0.75,0.24949066497879996,16
9831,XB,Fighting,T,NA,0.724770642201835,0.0007594865495869705,0.0,0.125,0.24949066497879996,21
9832,X360,Sports,E,NA,0.7145769622833844,0.0010407778642488115,0.0,0.75,0.24949066497879996,16
9833,PS2,Sports,E,NA&EU,0.6738022426095821,0.0,0.0,0.625,0.24949066497879996,26
9834,PS3,Role-Playing,None,JP,0.0,0.0,0.0,1.0,0.24949066497879996,20
9835,PS2,Platform,E,NA&EU,0.0,0.0,0.0,0.75,0.24949066497879996,17
9836,GBA,Racing,None,NA,0.0,0.0,0.0,0.75,0.24949066497879996,12
9837,DS,Racing,E,NA&EU,0.7451580020387361,0.0,0.0,0.75,0.24949066497879996,15
9838,PSP,Fighting,None,JP,0.0,0.0,0.0,0.875,0.24949066497879996,20
9839,Wii,Racing,E,NA,0.0,0.0,0.0,0.75,0.24949066497879996,4
9840,PSP,Action,None,JP,0.0,0.0,0.0,0.875,0.24949066497879996,20
9841,Wii,Shooter,E10+,NA,0.0,0.0,0.0,0.875,0.24949066497879996,18
9842,PSP,Action,T,NA,0.7553516819571866,0.0023534706660040695,0.0,0.875,0.24949066497879996,7
9843,PS,Sports,None,NA&EU,0.7145769622833844,0.0,0.0,0.625,0.24949066497879996,26
9844,PS,Racing,None,NA&EU,0.0,0.0,0.0,0.5,0.24949066497879996,10
9845,DC,Platform,E,JP,0.9082568807339451,0.022137626463886884,0.0,0.625,0.24949066497879996,11
9846,PS2,Racing,E,NA&EU,0.7043832823649339,0.0,0.0,0.625,0.24949066497879996,15
9847,SNES,Role-Playing,None,JP,0.0,0.0,0.0,0.375,0.24949066497879996,25
9848,DS,Strategy,None,JP,0.0,0.0,0.0,0.875,0.24949066497879996,19
9849,PS2,Platform,E10+,NA&EU,0.0,0.0006657227780330235,0.0,0.75,0.24949066497879996,17
9850,X360,Sports,None,NA,0.0,0.0,0.0,0.875,0.24949066497879996,12
9851,GBA,Misc,None,NA,0.0,0.0,0.0,0.75,0.24949066497879996,12
9852,GBA,Shooter,None,JP,0.0,0.0,0.0,0.625,0.24949066497879996,19
9853,XOne,Sports,T,NA,0.39857288481141695,0.012386194222276395,0.0,1.0,0.24949066497879996,16
9854,PS2,Action,M,NA&EU,0.6636085626911316,0.0007594865495869705,0.0,0.625,0.24949066497879996,9
9855,WiiU,Action,E10+,NA,0.4597349643221203,0.0076042418730251,0.0,1.0,0.24949066497879996,24
9856,DS,Adventure,E,NA,0.0,0.0,0.0,0.125,0.24949066497879996,13
9857,PS3,Adventure,None,JP,0.0,0.0,0.0,1.0,0.24949066497879996,3
9858,3DS,Racing,E,NA&EU,0.0,0.0,0.0,0.875,0.24949066497879996,2
9859,X360,Misc,E10+,NA,0.8470948012232417,0.0015095967220185465,0.0,0.75,0.24949066497879996,24
9860,GBA,Misc,E,NA,0.887869520897044,0.0,0.0,0.625,0.24949066497879996,8
9861,PS2,Sports,None,JP,0.0,0.0,0.0,0.625,0.24949066497879996,25
9862,X360,Sports,E,NA,0.0,0.0010407778642488115,0.0,1.0,0.24949066497879996,4
9863,Wii,Sports,E,NA,0.653414882772681,0.0013220691789106525,0.0,0.75,0.24949066497879996,16
9864,PS3,Action,T,NA&EU,0.7349643221202855,0.0025409982091119635,0.0,0.75,0.24949066497879996,9
9865,PS2,Adventure,None,NA&EU,0.0,0.0,0.0,0.75,0.24949066497879996,3
9866,X360,Misc,T,NA,0.36799184505606525,0.0016033604935724935,0.0,0.875,0.24949066497879996,12
9867,Wii,Sports,E,NA,0.0,0.0,0.0,0.75,0.24949066497879996,4
9868,Wii,Puzzle,E,NA,0.6432212028542305,0.0,0.0,0.75,0.24949066497879996,16
9869,3DS,Action,E10+,NA&EU,0.0,0.0,0.0,1.0,0.24949066497879996,10
9870,X360,Racing,E,NA,0.0,0.00038443146337118264,0.5604395604395604,0.875,0.24949066497879996,4
9871,GBA,Misc,E,NA,0.0,0.0,0.0,0.75,0.24949066497879996,4
9872,XB,Sports,E,NA,0.7043832823649339,0.0008532503211409175,0.0,0.75,0.24949066497879996,11
9873,Wii,Misc,E,EU,0.0,0.0,0.0,0.875,0.24949066497879996,4
9874,GB,Role-Playing,None,JP,0.0,0.0,0.0,0.625,0.24949066497879996,19
9875,3DS,Sports,E,NA,0.5310907237512743,0.0,0.0,0.875,0.24949066497879996,16
9876,Wii,Sports,E,NA,0.0,0.0007594865495869705,0.0,0.75,0.24949066497879996,4
9877,PSP,Sports,E,NA,0.7043832823649339,0.0,0.0,0.125,0.24949066497879996,11
9878,PSP,Shooter,None,JP,0.0,0.0,0.0,0.875,0.24949066497879996,20
9879,X360,Misc,E,NA&EU,0.0,0.00038443146337118264,0.0,0.875,0.24949066497879996,4
9880,GBA,Platform,E,NA,0.0,0.0,0.0,0.75,0.24949066497879996,4
9881,PS2,Fighting,T,NA&EU,0.6636085626911316,0.0006657227780330235,0.0,0.625,0.24949066497879996,1
9882,3DS,Fighting,None,JP,0.0,0.0,0.0,0.875,0.24949066497879996,20
9883,GC,Sports,E,NA,0.7757390417940877,0.00047819523492512964,0.0,0.625,0.24949066497879996,11
9884,PS,Platform,None,NA&EU,0.0,0.0,0.0,0.5,0.24949066497879996,10
9885,GC,Sports,E,NA,0.9184505606523956,0.00038443146337118264,0.8901098901098901,0.625,0.24949066497879996,6
9886,PS4,Action,None,NA,0.0,0.0,0.0,0.875,0.24949066497879996,20
9887,XB,Platform,T,NA,0.8980632008154945,0.006666604157485631,1.0,0.75,0.24949066497879996,5
9888,PS3,Role-Playing,None,JP,0.0,0.0,0.0,1.0,0.24949066497879996,20
9889,GC,Racing,E,NA,0.36799184505606525,0.00047819523492512964,0.0,0.625,0.24949066497879996,16
9890,PSP,Action,None,JP,0.0,0.0,0.0,0.875,0.24949066497879996,20
9891,PS,Sports,None,NA&EU,0.0,0.0,0.0,0.5,0.24949066497879996,25
9892,PS2,Shooter,T,NA&EU,0.39857288481141695,0.0008532503211409175,0.0,0.75,0.24949066497879996,1
9893,XB,Sports,None,NA,0.0,0.0,0.0,0.625,0.24949066497879996,12
9894,PSV,Sports,None,JP,0.0,0.0,0.0,0.875,0.24949066497879996,25
9895,Wii,Sports,E,NA,0.6024464831804281,0.0,0.0,0.75,0.24949066497879996,16
9896,Wii,Simulation,T,NA,0.7553516819571866,0.0012283054073567055,0.0,0.75,0.24949066497879996,21
9897,SAT,Fighting,None,JP,0.0,0.0,0.0,0.375,0.24949066497879996,25
9898,PS3,Racing,E10+,NA,0.6738022426095821,0.0012283054073567055,0.0,0.875,0.24949066497879996,24
9899,GC,Fighting,T,NA,0.6024464831804281,0.0,0.0,0.625,0.24949066497879996,21
9900,DS,Role-Playing,E,NA,0.6941896024464832,0.0030098170668816982,0.0,0.75,0.24949066497879996,16
9901,PSP,Simulation,None,JP,0.0,0.0,0.0,0.875,0.24949066497879996,20
9902,3DS,Action,M,NA,0.0,0.0,0.0,0.875,0.24949066497879996,4
9903,WiiU,Action,T,NA&EU,0.5107033639143731,0.0023534706660040695,0.5604395604395604,0.875,0.24949066497879996,5
9904,GC,Sports,None,JP,0.0,0.0,0.0,0.625,0.24949066497879996,25
9905,PS3,Misc,T,NA,0.0,0.0,0.0,0.75,0.24949066497879996,12
9906,PC,Adventure,M,EU,0.7655453618756372,0.05242332467581176,0.0,0.875,0.24949066497879996,0
9907,PS2,Adventure,E,NA&EU,0.0,0.0,0.0,0.75,0.24949066497879996,2
9908,PS,Racing,None,NA&EU,0.0,0.0,0.0,0.5,0.24949066497879996,10
9909,DS,Misc,None,NA,0.0,0.0,0.0,0.875,0.24949066497879996,4
9910,XB,Fighting,M,NA,0.43934760448521915,0.0,0.0,0.625,0.24949066497879996,21
9911,X360,Shooter,E10+,NA,0.6432212028542305,0.0009470140926948645,0.0,0.75,0.24949066497879996,24
9912,DS,Racing,E,NA,0.6228338430173294,0.0,0.0,0.75,0.24949066497879996,16
9913,WiiU,Action,M,NA&EU,0.7655453618756372,0.013886414567139547,0.0,0.875,0.24949066497879996,9
9914,PS,Strategy,None,JP,0.0,0.0,0.0,0.625,0.24949066497879996,25
9915,SNES,Fighting,None,JP,0.0,0.0,0.0,0.375,0.24949066497879996,25
9916,DS,Puzzle,E,NA,0.6738022426095821,0.0,0.0,0.75,0.24949066497879996,16
9917,DS,Puzzle,E,NA,0.5718654434250765,0.0,0.0,0.75,0.24949066497879996,16
9918,X360,Role-Playing,T,NA,0.653414882772681,0.003947454782421168,0.0,0.75,0.24949066497879996,21
9919,DS,Puzzle,E,NA,0.8572884811416922,0.0019784155797882815,0.0,0.75,0.24949066497879996,16
9920,Wii,Shooter,E10+,NA,0.0,0.0006657227780330235,0.0,0.75,0.24949066497879996,18
9921,3DS,Action,T,NA&EU,0.5107033639143731,0.0011345416358027585,0.0,0.875,0.24949066497879996,9
9922,Wii,Racing,E,NA,0.25586136595310904,0.0016971242651264405,0.0,0.75,0.24949066497879996,4
9923,PS4,Action,T,JP&NA,0.7451580020387361,0.0022597068944501223,0.0,1.0,0.24949066497879996,7
9924,SNES,Sports,None,JP,0.0,0.0,0.0,0.375,0.24949066497879996,25
9925,XB,Action,M,NA,0.7553516819571866,0.0012283054073567055,0.7802197802197801,0.75,0.24949066497879996,6
9926,Wii,Simulation,E,NA,0.5412844036697249,0.0,0.0,0.75,0.24949066497879996,16
9927,PSV,Misc,None,JP,0.0,0.0,0.0,0.875,0.24949066497879996,19
9928,X360,Shooter,T,NA&EU,0.5922528032619776,0.013323831937815866,0.0,0.875,0.24949066497879996,1
9929,DS,Strategy,E10+,NA,0.653414882772681,0.0013220691789106525,0.0,0.75,0.24949066497879996,16
9930,DS,Adventure,E10+,NA,0.0,0.0,0.0,0.75,0.24949066497879996,4
9931,PS,Racing,None,NA&EU,0.0,0.0,0.0,0.625,0.24949066497879996,10
9932,DS,Puzzle,T,NA,0.0,0.0,0.0,0.75,0.24949066497879996,4
9933,PS2,Fighting,None,JP,0.0,0.0,0.0,0.625,0.24949066497879996,3
9934,GBA,Shooter,T,NA,0.7349643221202855,0.00047819523492512964,0.7802197802197801,0.625,0.24949066497879996,5
9935,DS,Simulation,E,NA,0.0,0.0,0.0,0.75,0.24949066497879996,4
9936,DS,Misc,T,NA,0.6228338430173294,0.0006657227780330235,0.0,0.75,0.24949066497879996,16
9937,PS,Adventure,None,NA&EU,0.0,0.0,0.0,0.625,0.24949066497879996,10
9938,PS2,Action,M,NA&EU,0.6941896024464832,0.0018846518082343345,0.0,0.625,0.24949066497879996,9
